Key,Cosine Similarity,Question Type,Specific Field
"A 65 year old man shows up in the ER with abdominal pain around the center of the tummy, a general feeling of unwellness and  high temperature of 38C or more (fever), what biochemical markers would you recommend for diagnosis and why?",0.2757711459852424,['Question that describes a hypothetical scenario and asks a question based on this scenario'],Biochemistry
What is the worst case scenario for filler procedure?,0.33326169313958004,['Question that describes a hypothetical scenario and asks a question based on this scenario'],Aesthetic
What are allergic reactions and what can you do about them?,0.44269076090819515,['Question that describes a hypothetical scenario and asks a question based on this scenario'],Aesthetic
Consider a scenario where a patient presents with symptoms of both bipolar disorder and borderline personality disorder. How can clinicians accurately differentiate between the two conditions?,0.37486354725847126,"['Directed question that has a single unambiguous answer', 'Summarization of information on a topic', 'Question that describes a hypothetical scenario and asks a question based on this scenario']",psychiatrist
Picture a situation where a patient with a history of severe anxiety disorder experiences a sudden loss of a loved one. How can clinicians effectively assess and manage the potential exacerbation of anxiety symptoms during the grieving process?,0.5541803185899787,"['Open-ended question that is potentially ambiguous', 'Advice or suggestions on how to approach a problem', 'Question that describes a hypothetical scenario and asks a question based on this scenario']",psychiatrist
Antibiotics are usually given to patients who have a bacterial or fungal infection. What about those diseases that are usually caused by a virus?,0.26539119552065865,['Question that describes a hypothetical scenario and asks a question based on this scenario'],Biomedical technologist
HIV is a viral infection. Describe ways in which one can protect themselves from this virus.,0.23886688123764982,['Question that describes a hypothetical scenario and asks a question based on this scenario'],Biomedical technologist
You are understaffed and short in resources and work in trauma how will you determine who gets what and who is referred to another hospital where they would have to go on another queue?,0.36428907456392806,['Question that describes a hypothetical scenario and asks a question based on this scenario'],registered nurse in trauma
How do you deal with hospital rules that can work against your patient if you let your yourself be emotional invested in them an their story?,0.43153095638235633,['Question that describes a hypothetical scenario and asks a question based on this scenario'],registered nurse in trauma
I have a patient who has prolactin levels 10 times higher than normal but does not have any other altered hormone profile and does not present obvious symptoms. What will be a possible diagnosis?,0.2887263288785162,['Question that describes a hypothetical scenario and asks a question based on this scenario'],Virologist
"I have a patient with rosacea and severe acne, without any other symptoms, conventional treatments have not given results, what other treatment option could be taken?",0.31578238514613205,['Question that describes a hypothetical scenario and asks a question based on this scenario'],Virologist
"A 65 year-old woman presents with acute paresthesic pain in her left temple and cheek, suggestive of trigeminal nevralgia. She is already taking carbamazepine because of a personal history of epilepsy. Should the dose of carbamazepine be increased to try and control the pain, or should she be prescribed a different medication for pain control?",0.47882295143548664,['Question that describes a hypothetical scenario and asks a question based on this scenario'],Family Medicine
"A 68 year-old male with resistant hypertension is already medicated with perindopril, indapamide, amlodipine, bisoprolol and rilmenidine at full dose, yet his blood pressure continues to be too high in the ABMP exam. He is asymptomatic. What should the approach be towards this patient's hypertension?",0.23484193315004664,['Question that describes a hypothetical scenario and asks a question based on this scenario'],Family Medicine
What are the best treatment options for chest infection in patients with penicillin allergy?,0.2203659982232395,"['Advice or suggestions on how to approach a problem', 'Question that describes a hypothetical scenario and asks a question based on this scenario']",Pharmacy
How would you approach a request to prescribe valproate in women of child bearing age?,0.5437822199867205,"['Open-ended question that is potentially ambiguous', 'Summarization of information on a topic', 'Question that describes a hypothetical scenario and asks a question based on this scenario']",Pharmacy
"In the field relying on brain psychology, how do they know when the hypothesis is going to give a good result?",0.32137673357903895,"['Open-ended question that is potentially ambiguous', 'Summarization of information on a topic', 'Question that describes a hypothetical scenario and asks a question based on this scenario']",Sales rep in medicines
"The type of drug used for insomnia require prolonged use of them, can't it be solved using psychiatric scans and helmets used to read brain neurons?",0.42885812716267413,"['Open-ended question that is potentially ambiguous', 'Question that describes a hypothetical scenario and asks a question based on this scenario', 'Request for a list of resources where one can find more information']",Sales rep in medicines
What are the newly invented medical interventions and treatments provided in an intensive care unit (ICU)?,0.3643408346572553,['Open-ended question that is potentially ambiguous'],Intensive Care
Many research show that Advanced Nurses Practitioners are more successful in their practice in intensive care. What is your thinking regarding the causes of this?,0.42124313840697963,['Question that describes a hypothetical scenario and asks a question based on this scenario'],Intensive Care
What are the possible areas of brain injury in a patient that has difficulty identifying a keychain visually?,0.3495573542657733,"['Summarization of information on a topic', 'Question that describes a hypothetical scenario and asks a question based on this scenario']","Biomedical Research, Nursing"
How would you determine the most effective treatment in a resistant infection?,0.3322554679006401,['Question that describes a hypothetical scenario and asks a question based on this scenario'],"Biomedical Research, Nursing"
"A patient has high blood pressure reading everytime they go to a doctor's appointment, still the patient claims that when they are at home their blood pressure is always normal. How can we verify if this is true adn what would this mean?",0.6184178188013876,['Question that describes a hypothetical scenario and asks a question based on this scenario'],General
"A patient suffers from diabetes, they were instructed to take insulin everyday for that, even when the patient has been taking the insulin as instructed the blood sugar levels keep increasing. What could be the reason for this?",0.2744432790743849,['Question that describes a hypothetical scenario and asks a question based on this scenario'],General
What first-line tests would you request for the management of sarcoidosis?,0.23514249710168228,['Summarization of information on a topic'],Generalist physician
"A middle-aged woman starts experiencing a persistent dry cough, fatigue, and shortness of breath. Over time, she also develops skin rashes, swollen lymph nodes, and joint pain. What differential diagnosis could you propose? ",0.19523854245288536,['Question that describes a hypothetical scenario and asks a question based on this scenario'],Generalist physician
Are HPV-16 and HPV-18 the most common carcinogenic types?,0.5174515789775668,['Directed question that has a single unambiguous answer'],Chemistry in the clinical area
What is the most effective contraceptive method to avoid any type of sexually transmitted disease?,0.3164275358957507,['Advice or suggestions on how to approach a problem'],Chemistry in the clinical area
"If a new pandemic arises, do you think that medical technologies and clinical research could have a new therapy against this ""hypothetical"" pandemic on-time?",0.6582983451608226,['Question that describes a hypothetical scenario and asks a question based on this scenario'],Clinical Research
What is the outstanding role of advanced technologies used in Monitoring of clinical trials?,0.4893834413173944,"['Summarization of information on a topic', 'Request for a list of resources where one can find more information', 'Request for opinion on a topic']",Clinical Research
"A patient with HIV goes to your clinic and you ask for a blood test, what kind of cells are affected?",0.4054374468100804,['Question that describes a hypothetical scenario and asks a question based on this scenario'],General Medicine 
"What is the diagnosis of a 10-year-old patient, with fever and intense pain, started periumbilical but is now located in the right iliac fossa?",0.3023554420128486,['Question that describes a hypothetical scenario and asks a question based on this scenario'],General Medicine 
"If a child can't say the 's' sound, can that be changed?",0.38351790046645695,['Question that describes a hypothetical scenario and asks a question based on this scenario'],Speech and Language Therapy - children's therapy
"If a child isn't speaking by the time they are 3, will they ever speak?",0.2474827056246296,['Question that describes a hypothetical scenario and asks a question based on this scenario'],Speech and Language Therapy - children's therapy
What are modifiable risk factors for breast cancer?,0.3441311170807334,['Directed question that has a single unambiguous answer'],General medicine 
The occurrence of vulvoperinal condylomatosis in the university community has increased in the last 6 months. What preventive measure should be used to reduce the incidence of the disease?,0.1980051712634772,"['Open-ended question that is potentially ambiguous', 'Question that describes a hypothetical scenario and asks a question based on this scenario']",General medicine 
What type of genu valgum is normal?,0.2700002233521581,['Directed question that has a single unambiguous answer'],Orthopedics and Physiotherapist
Explain how kinesiology tape reduces swelling.,0.1497811507233273,"['Open-ended question that is potentially ambiguous', 'Summarization of information on a topic']",Orthopedics and Physiotherapist
What is the treatment of choice for a squamous cell carcinoma located at the palpebral margin of the eye?,0.5390558255823761,['Directed question that has a single unambiguous answer'],Surgeon
"A patient comes for consultation with burns over 25% of his body surface, of varying degrees all over his body, what is the indicated treatment for this patient?",0.47986092338949116,['Question that describes a hypothetical scenario and asks a question based on this scenario'],Surgeon
How do I say that I don't want to work with a patient who has been aggressive to me in the past?,0.5267038587288566,['Question that describes a hypothetical scenario and asks a question based on this scenario'],Psychology
How do I say no to treating a patient?,0.12015838375671803,['Question that describes a hypothetical scenario and asks a question based on this scenario'],Psychology
"In a hypercholesterolemic patient who has suffered an acute myocardial infarction, what is the target for LDL cholesterol?",0.45729405493605046,"['Directed question that has a single unambiguous answer', 'Question that describes a hypothetical scenario and asks a question based on this scenario']",General medicine
"You have a patient admitted for upper gastrointestinal bleeding, the endoscopy reveals a gastric ulcer in incisura angularis with a point of hematin and minimal traces of dark blood in the stomach. Biopsies of the ulcer margin and an antral biopsy are performed for the rapid urease test with a positive result. What is the next step?",0.3789207705381728,['Question that describes a hypothetical scenario and asks a question based on this scenario'],General medicine
A 20 year old male is suffering severe headaches with visual disturbances. Is it likely to be a brain tumour?,0.4255563774149149,['Question that describes a hypothetical scenario and asks a question based on this scenario'],oncology
"A 52 year old male is experiencing fatigue, night sweats and has lots of bruises. What is likely to cause this?",0.2832266772131116,['Question that describes a hypothetical scenario and asks a question based on this scenario'],oncology
Would we be healthier if we switched from a reactive healthcare system to preventative?,0.4005300565751533,['Question that describes a hypothetical scenario and asks a question based on this scenario'],Biochemistry
What potential problems could arise if we rely more on gene therapy with our current regulations?,0.6310704280051256,['Question that describes a hypothetical scenario and asks a question based on this scenario'],Biochemistry
The doctor prescribes an intravenous therapy with the wrong dosage but I know which one is right and I postpone it. Is this wrong?,0.4249009416283618,['Question that describes a hypothetical scenario and asks a question based on this scenario'],nurse 
"I'm alone during the night shift because my colleagues are busy with other patients, a patient on isolation calls me urgently because he's sick. Can I go to the patient leaving no one to supervise the rest of the ward?",0.5279444817035147,['Question that describes a hypothetical scenario and asks a question based on this scenario'],nurse 
What is an EHCP?,0.5341043352793758,['Summarization of information on a topic'],Speech and Language Therapy
What is Developmental Language Disorder?,0.4306536906372218,['Open-ended question that is potentially ambiguous'],Speech and Language Therapy
How do you work with resistance in psychotherapy?,0.2967885565609686,['Open-ended question that is potentially ambiguous'],Clinical Psychology
"If you were faced with a patient who had multiple comorbid psychiatric disorders, how would you formulate a treatment plan?",0.3169926427524459,['Question that describes a hypothetical scenario and asks a question based on this scenario'],Clinical Psychology
What happens if fat cells also immerses into tendons and not just muscle cells. will this affect connectivity and size of tendons?,0.44965740965709944,['Question that describes a hypothetical scenario and asks a question based on this scenario'],Physiotherapy
"If upper limbs suddenly become stronger than lower limbs, will people start walking on their hands?",0.3579738332049292,['Question that describes a hypothetical scenario and asks a question based on this scenario'],Physiotherapy
"Someone thinks they took their dosage of hypertension medications, and may have taken them again in the morning. They have dementia and cannot remember. What can be done?",0.2745663724172646,['Question that describes a hypothetical scenario and asks a question based on this scenario'],Dispensery
"If the patient shows no physical symptoms, including tests, yet they state they are feeling unwell, what do you do?",0.2551121849367247,['Advice or suggestions on how to approach a problem'],Dispensery
What should I do in the event I am attacked by a young person in care?,0.16249446242297697,['Advice or suggestions on how to approach a problem'],Care worker
What restrictions are there in fostering?,0.5182755082891446,['Summarization of information on a topic'],Care worker
"I'm a 50 year old female, in menopause. I feel pain in my right breast. Should I be concerned?",0.24454413194412675,"['Advice or suggestions on how to approach a problem', 'Question that describes a hypothetical scenario and asks a question based on this scenario']",Family Medicine 
"I'm a 67 year old man, with hypertension and I'm a heavy smoker. What exams should my doctor perform and what are some recommendations regarding prevention?",0.4321906053407176,['Question that describes a hypothetical scenario and asks a question based on this scenario'],Family Medicine 
Do you need a specialist portfolio to become BMS band 6 if you have master’s degree in Biomedical Science?,0.4960693241594806,"['Directed question that has a single unambiguous answer', 'Question that describes a hypothetical scenario and asks a question based on this scenario']",Biomedical Science 
You have two analysers. One breaks and you have to do some maintenance on the other one. How do you do it if you still have to test the urgent blood samples?,0.5083738002331666,['Advice or suggestions on how to approach a problem'],Biomedical Science 
"If Patient A is diagnosed with Multiple Sclerosis in Africa and they move to Canada, would their disease be worse or better? ",0.37064778604840304,['Question that describes a hypothetical scenario and asks a question based on this scenario'],Neurology 
"If Patient A takes a CGRP antagonist and a Gepant, would they benefit more than just having one medication?",0.3821332649192466,['Question that describes a hypothetical scenario and asks a question based on this scenario'],Neurology 
Which component of EMDR therapy has the biggest evidence for its efficacy?,0.48757992347726387,['Directed question that has a single unambiguous answer'],Pharmaceutical industry
How can Rasch analysis inform the analysis of Patient Reported Outcome instruments?,0.5352982112036856,['Summarization of information on a topic'],Pharmaceutical industry
How can I perform lung function testing without putting strain or discomfort on the patient?,0.2547682444313551,['Question that describes a hypothetical scenario and asks a question based on this scenario'],Biomedical engineering. Main area of work is developing primary health care equipment.
Compare AI interpretation of test results accuracy to a health professional following the same standards for evaluation.,0.4480282345338562,['Question that describes a hypothetical scenario and asks a question based on this scenario'],Biomedical engineering. Main area of work is developing primary health care equipment.
"A male presents with jaw pain, central chest pain and a fear of doom. What is the likely diagnosis?",0.5389522387941855,['Question that describes a hypothetical scenario and asks a question based on this scenario'],Critical care
A male presents with severe abdominal back and abdominal pain that is resistant to pain relief. What is the likely cause?,0.21238190299882254,['Question that describes a hypothetical scenario and asks a question based on this scenario'],Critical care
Suppose I have a 30 year old lady of child bearing potential and has severe scarring acne vulgaris. She merits treatment for isotretinoin but refuses to have contraception. Is this acceptable?,0.579403895726352,['Question that describes a hypothetical scenario and asks a question based on this scenario'],Dermatology
Suppose I have a 45 year old gentleman who has severe atopic eczema and has failed numerous systemic agents like ciclosporin and methotrexate.  He is also currently planning on fathering children. Is it reasonable to start him on dupilumab injections?,0.7161652388290132,['Question that describes a hypothetical scenario and asks a question based on this scenario'],Dermatology
"A case presented, 45 year old female, presents only some mild dyspnea, 4 hour evolution. She has a chest X-ray that was taken yesterday and you identify cardiomegaly. How do you measure the grades for cardiomegaly?",0.603158106434717,['Question that describes a hypothetical scenario and asks a question based on this scenario'],Cardiology
How can we determine which artery is blocked in an AMI using an EKG?,0.5811235338191816,['Directed question that has a single unambiguous answer'],Cardiology
"A 33 year old male has presented with suicidal thoughts, self harm and a risk of violence towards others. Does he meet the criteria for sectioning under the mental health act?",0.7202875551249419,['Question that describes a hypothetical scenario and asks a question based on this scenario'],Psychiatric Healthcare
A 16 year old girl presents with typical symptoms of emotionally unstable personality disorder. What are these symptoms and is she eligible for diagnosis of this disorder?,0.5062867167923389,['Question that describes a hypothetical scenario and asks a question based on this scenario'],Psychiatric Healthcare
"You are stood down from a bit breathing job due to a caller stating a DNAR is in place but around 30 minutes later it comes out that the patient choked, with the DNAR excluding reversible causes. With the patient not breathing for over 30 minutes, the family not wanting resuscitation, what is the best action course? ",0.7284481995141248,['Question that describes a hypothetical scenario and asks a question based on this scenario'],Ambulance 
A patient who has sustained an opioid arrest has now received narcan and is refusing hospital treatment or to leave the ambulance - is it correct to call police?,0.4989199695997501,['Question that describes a hypothetical scenario and asks a question based on this scenario'],Ambulance 
"If a person shows stage fear, what could be the main reason and what can be the perfect solution for it?",0.48837397480832134,['Question that describes a hypothetical scenario and asks a question based on this scenario'],Care home
How can you understand the mind of a politician while his speech?,0.4458922180027339,['Question that describes a hypothetical scenario and asks a question based on this scenario'],Care home
What are the neurotrophic effects of GnRH on motor neurons in the spinal cord?,0.5823191705324753,['Request for a list of resources where one can find more information'],Neuroscience researcher
"If we apply GnRH to cultured neurons and observe neuritic growth, what would be the possible mechanism of action of this hormone on neurons?",0.5695980178734866,['Question that describes a hypothetical scenario and asks a question based on this scenario'],Neuroscience researcher
How can we support people through addiction and homelessness?,0.3663332735216336,['Advice or suggestions on how to approach a problem'],Psychotherapy
"Which psycho-therapeutic approaches would you take with a client addicted to substances, traumatized by childhood abuse and having a dissociative personality disorder?",0.3410219581470381,['Question that describes a hypothetical scenario and asks a question based on this scenario'],Psychotherapy
What is the best type of socket for a diabetic amputee?,0.34035213544684684,['Request for a list of resources where one can find more information'],Prosthetists
What is the best kind of suspension for an amputee?,0.5296386031858882,['Request for a list of resources where one can find more information'],Prosthetists
"A 76-year-old man who consulted for cognitive impairment, slowness and clumsiness of movements, of eight months of evolution. The family reports that the patient presented visual hallucinations, for which reason his Primary Care doctor prescribed low doses of risperidone, with a significant worsening of motor status. In view of these data, what is the most probable diagnosis?",0.12433561235968282,"['Directed question that has a single unambiguous answer', 'Question that describes a hypothetical scenario and asks a question based on this scenario']",Neurology
"A 29-year-old obese woman with no relevant history, who consulted for intense, bilateral, throbbing headache of one month's duration, accompanied by horizontal diplopia and episodes of monocular amaurosis lasting seconds. The examination is normal, except for the presence of bilateral papilledema. Which of these tests do you think will allow you to fully confirm your diagnosis?",0.432527024027297,"['Directed question that has a single unambiguous answer', 'Open-ended question that is potentially ambiguous', 'Question that describes a hypothetical scenario and asks a question based on this scenario']",Neurology
"A person with a learning disability is driving a car and hits a road user, will he or she be charged?",0.529908127253266,['Question that describes a hypothetical scenario and asks a question based on this scenario'],Learning Disabilities
"As a person supporting a disabled person, if the service user is agitated towards me and I retaliate, what are my chances against the law?",0.43505850231044363,['Question that describes a hypothetical scenario and asks a question based on this scenario'],Learning Disabilities
"I contracted a strain of Bacillus subtilis, which has a mutation in a gene. Therefore it cannot live well at 37 degrees Celsius. When I introduce a functional version of this gene to the mutant strain, it cannot recover itself and cannot live at 37 degrees Celsius. Is this possible?",0.4696354114113591,['Question that describes a hypothetical scenario and asks a question based on this scenario'],Molecular Microbiology
I found a protein expressed in both humans and Pseudomonas aeruginosa. They have quite similar protein structures but completely different sequences and functions. How could this happen?,0.6360939760430625,['Question that describes a hypothetical scenario and asks a question based on this scenario'],Molecular Microbiology
"Under age girl going through labor about to give birth to her second child asks to have a permanent contraceptive method against her parents will, what do you do?",0.34806493002917016,['Question that describes a hypothetical scenario and asks a question based on this scenario'],Family medicine
"Patient that claims to be a jehovahs Witness in critical condition that urgently requires a blood transfusion but has not given his consent, what do you do?",0.5565423812445272,['Question that describes a hypothetical scenario and asks a question based on this scenario'],Family medicine
What's the best test for screening of diabetes mellitus type 2?,0.40212724967441793,['Directed question that has a single unambiguous answer'],medical profesional based in family medicine
Is serum antibody related to hashimoto's thiroiditis?,0.3872985053262572,['Directed question that has a single unambiguous answer'],medical profesional based in family medicine
"A kid refuses to brush his teeth and the parents feel helpless, how could I motivate the child to brush their teeth?",0.08629841781983001,['Question that describes a hypothetical scenario and asks a question based on this scenario'],dentist
Do cavities have a genetic cause?,0.29485989088051057,['Open-ended question that is potentially ambiguous'],dentist
I have a patient with abdominal pain for 3 days. What is the protocol I should choose when the patient arrive to the CT scan?,0.5038140814773957,['Question that describes a hypothetical scenario and asks a question based on this scenario'],Radiology
I have a patient with a kidney stone. Should the patient do an ultrasound or a CT scan?,0.31144259519213147,['Question that describes a hypothetical scenario and asks a question based on this scenario'],Radiology
"Supose there is a 28yo male patient who presents with blood vomiting after attending his graduation party, which is the most likely cause of the bleeding? ",0.3405694030949369,['Question that describes a hypothetical scenario and asks a question based on this scenario'],Primary care
"Supose there is female 30yo patient who is pregnant of 32 weeks, she presents with moderate transvaginal bleeding and no other symptoms, what would be the best initial course of action to address this patient? ",0.419052049957535,['Question that describes a hypothetical scenario and asks a question based on this scenario'],Primary care
What is the best way to maintain a healthy body weight when you are already eating healthy and exercising but can't find positive results?,0.5557360243469807,"['Open-ended question that is potentially ambiguous', 'Summarization of information on a topic', 'Advice or suggestions on how to approach a problem', 'Question that describes a hypothetical scenario and asks a question based on this scenario', 'Request for a list of resources where one can find more information']",Dietician/ Nutritionist 
Why are infant formula brands not necessarily promoted to pregnant and lactating women?,0.46297290804699504,"['Directed question that has a single unambiguous answer', 'Open-ended question that is potentially ambiguous', 'Question that describes a hypothetical scenario and asks a question based on this scenario', 'Request for a list of resources where one can find more information', 'Request for opinion on a topic']",Dietician/ Nutritionist 
What are auer rods? ,0.13419930511695974,['Directed question that has a single unambiguous answer'],Oncology 
What's the difference between lymphocytic and myeloid leukemia? ,0.511901769112574,['Directed question that has a single unambiguous answer'],Oncology 
A group of patients presenting with diarrhea 6 hours after eating out in a restaurant. The patients reported eating salads and meat. What are the most likely agents causing such disease? ,0.34125642819004176,['Directed question that has a single unambiguous answer'],Emergency Medicine
A male with 80 years old presents with chronic cough for the last two years. What should you order to study the patient's condition?,0.09914119337468662,['Question that describes a hypothetical scenario and asks a question based on this scenario'],Emergency Medicine
"There is a 3 years old kid, that was playing in the yard and fell from 2 meters, what would you do?",0.618006999743055,['Question that describes a hypothetical scenario and asks a question based on this scenario'],Paediatrics
"You have a 2 years old kid that hasn't reached his normal height, and he has a gasometry with metabolic acidosis, what else would you ask for if you are suspecting of renal tubular acidosis ?",0.3543720303102019,['Question that describes a hypothetical scenario and asks a question based on this scenario'],Paediatrics
"A patient comes in with frequent asthmatic episodes, what should be monitored in such a patient?",0.3056484493179454,['Question that describes a hypothetical scenario and asks a question based on this scenario'],Pharmacist
What are the steps in a cranial nerve exam?,0.4933469810584254,['Open-ended question that is potentially ambiguous'],Pharmacist
"If a doctor walking down the street sees a person collapse on the ground, what should he do?",0.5172854125116435,['Question that describes a hypothetical scenario and asks a question based on this scenario'],General medicine
"If an obese patient who wants to lose weight goes to the doctor's office, what would be the first steps to follow?",0.6828013792450665,['Question that describes a hypothetical scenario and asks a question based on this scenario'],General medicine
"A patient presents with low platelet count. All investigations done are inconclusive, what is the next step?",0.3997828973818075,['Question that describes a hypothetical scenario and asks a question based on this scenario'],acute medicine
Imagine a patient presents with high grade fever. All the investigations done are negative and we are unable to find the cause of the fever. What could it be?,0.13683106198223033,['Question that describes a hypothetical scenario and asks a question based on this scenario'],acute medicine
Can babies under 3 take lactulose?,0.38166175924732865,['Directed question that has a single unambiguous answer'],Pharmacist
With hypertension can you take oral anti inflammatory?,0.41649295690670046,['Directed question that has a single unambiguous answer'],Pharmacist
Can you summarize the standard procedure to treat a recurrent eczema on children? ,0.3447557171236615,['Summarization of information on a topic'],Medical Primary Care 
"A 12 years old male patient is taken to the office by his mother. He was bitten by an animal 20 minutes ago, the mother has no idea what type of animal it was, what is the immediate treatment?",0.5381409178741254,['Question that describes a hypothetical scenario and asks a question based on this scenario'],Medical Primary Care 
"If a 90 year old male has high level of frailty, lives alone and high risk of falls, should he live home alone without a package of care? ",0.5012615363045416,['Question that describes a hypothetical scenario and asks a question based on this scenario'],Dementia 
How does a family living in the north east of England seek support for their own mental health when they have a family member with memory problems but who is declining the diagnostic process for dementia?,0.4976841364273303,"['Advice or suggestions on how to approach a problem', 'Question that describes a hypothetical scenario and asks a question based on this scenario']",Dementia 
Who is the medical technology leader for Image guided therapy and where can I find data that supports that?,0.3888196290787246,"['Directed question that has a single unambiguous answer', 'Request for a list of resources where one can find more information']",Image guided therapy 
Assume I wanted to come up with a new approach for treating heart diseases using image guided therapy system and i want to develop a brand new system. What would be the steps needed to assess the required development steps for such system?,0.41735217684052844,['Question that describes a hypothetical scenario and asks a question based on this scenario'],Image guided therapy 
How can we prevent the next pandemic?,0.34680255821166095,"['Open-ended question that is potentially ambiguous', 'Request for opinion on a topic']",Family medicine 
How can one effectively manage a clinic and also ensure top notch patient care?,0.580505263742954,['Open-ended question that is potentially ambiguous'],Family medicine 
How would you deal with a situation where you are being threatened physically?,0.3717763549883979,['Question that describes a hypothetical scenario and asks a question based on this scenario'],Support Work
How do you plan on providing the best care possible without being unprofessional?,0.2777418400121658,"['Open-ended question that is potentially ambiguous', 'Advice or suggestions on how to approach a problem', 'Request for a list of resources where one can find more information', 'Request for opinion on a topic']",Support Work
What type of health supplies require approbation?,0.4074727925289741,['Directed question that has a single unambiguous answer'],Medical devices
To what extent should there be regulations of medical devices?,0.2888798659080434,['Open-ended question that is potentially ambiguous'],Medical devices
"A 45-year-old woman presents to her doctor with a one-month history of fatigue, shortness of breath, and easy bruising. She has no significant past medical history. A blood test reveals anemia, leukopenia, and thrombocytopenia. A bone marrow biopsy is performed and reveals chronic myeloid leukemia (CML). The patient is referred to a hematologist-oncologist for treatment. The hematologist-oncologist discusses the treatment options with the patient, which include tyrosine kinase inhibitors (TKIs), allogeneic stem cell transplantation, and supportive care. The patient decides to undergo treatment with TKIs. What are the advantages and disadvantages of treatment with TKIs for CML?",0.43376651680174594,['Question that describes a hypothetical scenario and asks a question based on this scenario'],Haematology
"A 55-year-old man presents to his doctor with fatigue, shortness of breath, and easy bruising. He has no significant past medical history. A blood test reveals pancytopenia, which is a decrease in all three types of blood cells: red blood cells, white blood cells, and platelets. A bone marrow biopsy is performed and reveals acute myeloid leukemia (AML). The patient receives six cycles of chemotherapy over the course of six months. The chemotherapy is successful in shrinking the leukemia cells, but the patient develops a number of side effects, including fatigue, nausea, vomiting, and hair loss. After the chemotherapy is completed, the patient undergoes a stem cell transplant. The stem cells are donated by a matched sibling. The transplant is successful and the patient is able to go home. What are the potential side effects of chemotherapy and stem cell transplantation for the treatment of AML?",0.5478294775043961,['Question that describes a hypothetical scenario and asks a question based on this scenario'],Haematology
"A female patient is experiencing recurrent urinary tract infections, she has been treated with cefadroxil for seven days but has not shown improvement. What is the correct course of action?",0.1974250500821947,['Question that describes a hypothetical scenario and asks a question based on this scenario'],Pharmacy field
Describe the pharmacokynetic differences of lansoprazole and omeprazole and make an argument for which one would be better for an elderly female patient with liver issues.,0.46057064929859387,"['Open-ended question that is potentially ambiguous', 'Summarization of information on a topic']",Pharmacy field
What is the average human body temperature?,0.5844467518213496,['Directed question that has a single unambiguous answer'],biomedical science
"There is a spillage in my laboratory, and I just walked in to meet it. I don't know the chemical that was spilled, please direct me on the safest and important actions to take.",0.41078019537229354,['Question that describes a hypothetical scenario and asks a question based on this scenario'],biomedical science
36 year old starting medications for mental health issues - which are most like to cause Long QT on an ECG recording?,0.15743243773618287,"['Summarization of information on a topic', 'Question that describes a hypothetical scenario and asks a question based on this scenario', 'Request for a list of resources where one can find more information']",Cardiology
"I have a patient who has taken venlafaxine for 10 years and has recently stopped due to side effects and now wants a different kind of medication, except an SNRI. What other medication could I give this patient with less side effects but still efficacious?",0.4370053476148912,['Question that describes a hypothetical scenario and asks a question based on this scenario'],Psychiatry 
Can you provide me a list of inclusion criteria in a superiority clinical trial to study a new biphosphonate? ,0.33896621279704914,['Question that describes a hypothetical scenario and asks a question based on this scenario'],Clinical pharmacology and pharmacovigilance
"30 year old female has an episode of syncope post 2nd COVID vaccine, has a history of palpitations and dizziness - what test would you suggest to be carried out?",0.1914942618196397,"['Open-ended question that is potentially ambiguous', 'Advice or suggestions on how to approach a problem', 'Question that describes a hypothetical scenario and asks a question based on this scenario', 'Request for a list of resources where one can find more information', 'Request for opinion on a topic']",Cardiology
A patient with low IQ has trouble sleeping but does not understand the risks of long term benzodiazepine usage. How can I explain it to her in simple terms and also suggest something different?,0.297339963662917,['Question that describes a hypothetical scenario and asks a question based on this scenario'],Psychiatry 
Can you provide a list of all the different ADR classifications?,0.09304164992012787,['Summarization of information on a topic'],Clinical pharmacology and pharmacovigilance
Why do people become addicted to heroin?,0.3958787107648573,['Open-ended question that is potentially ambiguous'],Substance misuse 
Can you tell me what I need to get the Industria Verde certification for a company in Ramos Arizpe?,0.3025651097119427,"['Summarization of information on a topic', 'Advice or suggestions on how to approach a problem']","Occupational Health, Environment and Safety"
"My company, located in Mexico, fired a person that came to work with a level of alcohol in the blood of 0.009. This person is suing the company due to that decision. Can this person win the sue?",0.4260625944605515,['Question that describes a hypothetical scenario and asks a question based on this scenario'],"Occupational Health, Environment and Safety"
What advances have there been in detox methods for people addicted to alcohol over the last 20 years?,0.2590347040146344,['Summarization of information on a topic'],Substance misuse 
"If the peak value in a virus culture occurs before the peak value of its pcr, what does that say about the virus?",0.3404397170406906,['Question that describes a hypothetical scenario and asks a question based on this scenario'],Virology
"In a ventilated, corrected gestation, 28+4 week baby with bidirectional PDA, what is the best way of closing the PDA non-surgically?",0.44091093073389326,"['Summarization of information on a topic', 'Advice or suggestions on how to approach a problem', 'Question that describes a hypothetical scenario and asks a question based on this scenario']",Emergency Paediatrics
How would you help a mom with her breast feeding fatigue?,0.45909706232911685,['Advice or suggestions on how to approach a problem'],psychology
"A patient who is nil by mouth has snuck food in, what are the risk associated if they are due to have an operation in 1 hour?",0.4304291624685094,['Question that describes a hypothetical scenario and asks a question based on this scenario'],Patient Safety
